y,m,d,Ta,Rs_in,Rl_in,Da,Pa,Prec,u_Zm,Ca,Albedo,emiss,LAI,Hc
2012,5,26,10.613,65.486,327.452,2.845,99.455,0.198,2.592,393.0412903,0.114,0.984,1,28
2012,5,27,10.774,98.208,303.937,3.126,100.333,0,2.447,393.0077419,0.114,0.984,1,28
2012,5,28,10.828,98.965,308.117,3.248,100.832,0,1.742,392.9741935,0.114,0.984,1,28
2012,5,29,9.861,105.69,296.265,2.502,101.163,0,1.338,392.9406452,0.114,0.984,1,28
2012,5,30,10.353,109.313,295.064,2.648,101.315,0,1.412,392.9070968,0.114,0.984,1,28
2012,5,31,10.034,119.283,290.787,2.885,100.992,0,1.434,392.8735484,0.114,0.984,1,28
2012,6,1,9.432,116.942,286.582,2.946,100.64,0,1.196,392.84,0.114,0.984,1,28
2012,6,2,9.491,91.072,295.805,2.687,100.158,0,1.787,392.7786667,0.114375,0.984,1,28
2012,6,3,10.383,79.528,324.916,2.922,99.466,0,1.832,392.7173333,0.11475,0.984,1,28
2012,6,4,9.599,45.042,336.587,1.454,98.681,8.761,2.198,392.656,0.115125,0.984,1,28
2012,6,5,10.442,88.186,303.344,3.151,99.238,0.141,5.537,392.5946667,0.1155,0.984,1,28
2012,6,6,9.491,104.916,283.766,3.471,100.217,0,2.724,392.5333333,0.115875,0.984,1,28
2012,6,7,9.213,79.649,307.136,2.851,100.454,0.09,1.751,392.472,0.11625,0.984,1,28
2012,6,8,9.44,86.981,308.867,2.751,100.635,0,1.705,392.4106667,0.116625,0.984,1,28
2012,6,9,10.358,76.802,325.974,2.484,100.557,0.175,1.546,392.3493333,0.117,0.984,1,28
2012,6,10,9.62,82.787,306.729,2.535,100.49,0,1.457,392.288,0.116875,0.984,1,28
2012,6,11,7.973,113.505,273.095,2.516,100.275,0,1.318,392.2266667,0.11675,0.984,1,28
2012,6,12,7.919,89.891,285.88,2.534,100.001,0,1.869,392.1653333,0.116625,0.984,1,28
2012,6,13,10.365,102.281,295.662,3.47,99.755,0,2.072,392.104,0.1165,0.984,1,28
2012,6,14,11.195,50.481,319.448,2.997,99.132,2.573,3.031,392.0426667,0.116375,0.984,1,28
2012,6,15,10.214,103.424,297.991,3.415,99.148,0,1.837,391.9813333,0.11625,0.984,1,28
2012,6,16,9.599,94.428,294.169,3.661,99.306,0,1.884,391.92,0.116125,0.984,1,28
2012,6,17,11.39,57.494,335.771,3.136,99.841,0.481,2.959,391.8586667,0.116,0.984,1,28
2012,6,18,10.383,58.456,323.795,2.188,100.135,0.503,1.91,391.7973333,0.115875,0.984,1,28
2012,6,19,9.503,100.641,297.693,3.31,100.177,0.104,2.124,391.736,0.11575,0.984,1,28
2012,6,20,8.917,87.905,290.749,4.029,99.457,0,3.583,391.6746667,0.115625,0.984,1,28
2012,6,21,9.874,8.891,351.199,2.575,98.453,17.465,3.329,391.6133333,0.1155,0.984,1,28
2012,6,22,8.071,26.342,323.39,1.308,98.677,4.142,3.066,391.552,0.115375,0.984,1,28
2012,6,23,7.874,81.856,296.231,2.32,100.188,0.221,2.431,391.4906667,0.11525,0.984,1,28
2012,6,24,10.619,53.054,326.331,2.561,100.713,0.351,2.506,391.4293333,0.115125,0.984,1,28
2012,6,25,11.031,51.563,330.941,2.257,100.804,0.553,2.406,391.368,0.115,0.984,1,28
2012,6,26,7.745,100.306,285.961,2.748,100.979,0,1.683,391.3066667,0.114625,0.984,1,28
2012,6,27,8.51,80.882,304.722,2.25,100.683,0.336,1.469,391.2453333,0.11425,0.984,1,28
2012,6,28,9.574,61.558,310.28,2.227,99.802,0.332,2.831,391.184,0.113875,0.984,1,28
2012,6,29,10.436,74.795,303.473,2.685,98.726,1.243,3.89,391.1226667,0.1135,0.984,1,28
2012,6,30,8.151,70.289,291.934,2.015,98.89,1.172,2.905,391.0613333,0.113125,0.984,1,28
2012,7,1,7.704,31.672,331.986,1.172,99.302,4.273,2.859,391,0.11275,0.984,1,28
2012,7,2,9.516,68.751,328.099,2.495,100.016,0.453,3.364,390.9641935,0.112375,0.984,1,28
2012,7,3,9.246,70.5,316.842,1.854,100.319,0.385,1.815,390.9283871,0.112,0.984,1,28
2012,7,4,9.357,79.567,320.484,2.816,100.858,0.175,1.904,390.8925806,0.111375,0.984,1,28
2012,7,5,7.693,107.496,276.11,2.362,101.318,0,1.492,390.8567742,0.11075,0.984,1,28
2012,7,6,6.768,107.304,271.85,2.37,101.286,0,1.191,390.8209677,0.110125,0.984,1,28
2012,7,7,4.59,119.252,251.483,2.316,100.983,0,1.587,390.7851613,0.1095,0.984,1,28
2012,7,8,5.683,108.002,268.94,2.722,100.616,0,2.113,390.7493548,0.108875,0.984,0.975,28
2012,7,9,10.786,85.211,317.65,4.188,100.244,1.257,2.265,390.7135484,0.10825,0.984,0.95,28
2012,7,10,10.926,7.055,353.45,1.523,99.362,11.933,3.735,390.6777419,0.107625,0.984,0.925,28
2012,7,11,10.809,69.79,335.811,2.395,99.346,1.4,3.196,390.6419355,0.107,0.984,0.9,28
2012,7,12,10.153,26.832,334.726,1.352,98.945,5.553,1.783,390.606129,0.107125,0.984,0.9,28
2012,7,13,10.216,47.702,348,1.338,98.705,1.242,0.882,390.5703226,0.10725,0.984,0.9,28
2012,7,14,9.463,69.282,330.177,1.174,98.817,4.39,3.133,390.5345161,0.107375,0.984,0.9,28
2012,7,15,9.708,92.255,318.698,2.427,99.719,0.524,3.397,390.4987097,0.1075,0.984,0.9,28
2012,7,16,11.614,66.15,326.855,1.839,100.315,0.993,2.31,390.4629032,0.107625,0.984,0.9,28
2012,7,17,10.78,112.521,288.785,3.693,99.988,0,3.01,390.4270968,0.10775,0.984,0.9,28
2012,7,18,8.665,93.505,287.448,3.413,99.749,0.962,2.167,390.3912903,0.107875,0.984,0.9,28
2012,7,19,7.571,106.27,286.991,2.802,100.181,0,1.941,390.3554839,0.108,0.984,0.9,28
2012,7,20,9.644,85.005,314.965,2.308,100.643,0.363,1.497,390.3196774,0.108375,0.984,0.9,28
2012,7,21,8.745,91.848,319.26,2.215,101.061,0.279,1.35,390.283871,0.10875,0.984,0.9,28
2012,7,22,9.796,84.39,320.094,2.485,101.025,0.085,1.248,390.2480645,0.109125,0.984,0.9,28
2012,7,23,8.534,119.234,290.648,2.95,100.762,0,1.378,390.2122581,0.1095,0.984,0.9,28
2012,7,24,8.93,83.899,304.652,3.303,100.368,0,2.04,390.1764516,0.109875,0.984,0.9,28
2012,7,25,11.228,97.559,319.825,4.332,99.418,1.158,2.977,390.1406452,0.11025,0.984,0.9,28
2012,7,26,9.461,66.845,326.945,1.704,98.789,3.036,3.277,390.1048387,0.110625,0.984,0.9,28
2012,7,27,10.155,59.788,345.886,1.232,99.15,4.951,2.45,390.0690323,0.111,0.984,0.9,28
2012,7,28,9.637,86.9,310.37,1.827,99.979,0.992,2.495,390.0332258,0.11125,0.984,0.9,28
2012,7,29,8.261,81.071,294.796,2.155,100.57,0.235,2.334,389.9974194,0.1115,0.984,0.9,28
2012,7,30,9.157,82.587,315.516,2.717,100.857,0.227,2.958,389.9616129,0.11175,0.984,0.9,28
2012,7,31,8.797,103.049,306.937,2.909,100.743,0.131,1.751,389.9258065,0.112,0.984,0.9,28
2012,8,1,7.473,128.418,278.582,2.657,100.398,0,1.198,389.89,0.11225,0.984,0.9,28
2012,8,2,7.32,94.615,297.462,2.871,99.887,0,1.891,389.9112903,0.1125,0.984,0.9,28
2012,8,3,9.109,128.094,294.675,3.835,99.415,0,1.699,389.9325806,0.11275,0.984,0.9,28
2012,8,4,10.299,112.883,306.931,4.035,99.352,0.857,2.401,389.953871,0.113,0.984,0.9,28
2012,8,5,10.692,108.311,308.008,3.436,98.981,2.554,4.346,389.9751613,0.113875,0.984,0.9,28
2012,8,6,8.322,98.178,291.391,3.655,99.81,0.287,2.813,389.9964516,0.11475,0.984,0.9,28
2012,8,7,8.468,128.681,283.092,3.748,100.073,0,2.524,390.0177419,0.115625,0.984,0.9,28
2012,8,8,10.533,86.11,308.43,3.95,99.457,2.558,3.101,390.0390323,0.1165,0.984,0.9,28
2012,8,9,8.629,106.343,288.06,2.813,99.82,0.729,4.034,390.0603226,0.117375,0.984,0.9,28
2012,8,10,9.99,84.941,314.674,2.624,100.516,1.51,3.663,390.0816129,0.11825,0.984,0.9,28
2012,8,11,10.485,100.202,314.699,3.001,100.765,0.23,3.213,390.1029032,0.119125,0.984,0.9,28
2012,8,12,10.25,136.997,306.785,3.136,100.681,0.08,1.949,390.1241935,0.12,0.984,0.9,28
2012,8,13,9.994,155.493,291.431,3.528,100.242,0,1.923,390.1454839,0.120125,0.984,0.9,28
2012,8,14,10.236,68.853,314.815,3.831,99.589,0.758,2.616,390.1667742,0.12025,0.984,0.9,28
2012,8,15,8.674,105.651,314.177,2.563,99.364,0.695,2.079,390.1880645,0.120375,0.984,0.9,28
2012,8,16,9.039,117.472,301.208,2.109,98.822,2.849,2.586,390.2093548,0.1205,0.984,0.9,28
2012,8,17,8.454,34.747,343.208,1.208,97.929,11.332,3.927,390.2306452,0.120625,0.984,0.9,28
2012,8,18,9.741,105.429,329.4,2.417,99.318,1.869,4.07,390.2519355,0.12075,0.984,0.9,28
2012,8,19,9.261,115.301,322.928,3.378,100.104,0.157,1.506,390.2732258,0.120875,0.984,0.9,28
2012,8,20,9.549,95.529,320.947,3.825,99.932,0.222,1.652,390.2945161,0.121,0.984,0.9,28
2012,8,21,10.773,161.675,293.226,5.56,99.283,0.642,2.999,390.3158065,0.120375,0.984,0.9,28
2012,8,22,14.831,146.034,326.628,8.746,98.338,0.886,3.491,390.3370968,0.11975,0.984,0.9,28
2012,8,23,11.67,143.151,306.231,3.732,98.093,3.316,3.351,390.3583871,0.119125,0.984,0.9,28
2012,8,24,8.715,107.392,309.916,3.024,98.913,1.718,4.518,390.3796774,0.1185,0.984,0.9,28
2012,8,25,9.975,98.254,329.242,3.723,99.614,0.692,3.051,390.4009677,0.117875,0.984,0.9,28
2012,8,26,10.068,136.268,312.208,4.306,99.953,0.043,2.559,390.4222581,0.11725,0.984,0.9,28
2012,8,27,8.268,178.558,274.595,3.771,100.143,0,2.232,390.4435484,0.116625,0.984,0.9,28
2012,8,28,11.015,186.895,288.173,5.899,99.75,0.358,2.709,390.4648387,0.116,0.984,0.9,28
2012,8,29,13.194,167.51,315.572,7.222,98.724,0.864,3.872,390.486129,0.116125,0.984,0.9,28
2012,8,30,9.218,143.781,298.104,4.002,99.213,0.901,4.323,390.5074194,0.11625,0.984,0.9,28
2012,8,31,9.083,130.464,301.106,3.072,99.909,1.977,3.021,390.5287097,0.116375,0.984,0.9,28
2012,9,1,9.414,196.558,278.861,4.202,100.344,0,1.208,390.55,0.1165,0.984,0.9,28
2012,9,2,9.698,202.933,278.964,4.591,100.115,0,2.043,390.6036667,0.116625,0.984,0.9,28
2012,9,3,12.086,197.359,301.62,6.437,99.963,0,1.827,390.6573333,0.11675,0.984,0.9,28
2012,9,4,15.915,204.675,304.06,11.386,99.559,0,3.016,390.711,0.116875,0.984,0.9,28
2012,9,5,16.078,136.03,312.17,11.663,98.113,0.178,5.656,390.7646667,0.117,0.984,0.9,28
2012,9,6,13.343,117.326,340.771,5.367,98.251,3.554,4.827,390.8183333,0.11725,0.984,0.9,28
2012,9,7,10.507,126.144,316.886,4.265,98.635,1.514,5.159,390.872,0.1175,0.984,0.9,28
2012,9,8,11.683,130.332,313.887,5.062,99.685,0.232,3.849,390.9256667,0.11775,0.984,0.9,28
2012,9,9,11.109,211.115,289.931,4.316,100.27,0,1.793,390.9793333,0.118,0.984,0.9,28
2012,9,10,11.486,209.279,292.173,4.938,100.192,0,1.635,391.033,0.11825,0.984,0.9,28
2012,9,11,12.34,218.482,301.797,5.351,100.18,0,1.088,391.0866667,0.1185,0.984,0.9,28
2012,9,12,15.254,208.497,316.064,9.039,99.396,0.876,2.991,391.1403333,0.11875,0.984,0.9,28
2012,9,13,10.241,184.415,294.929,4.308,99.432,0.889,3.052,391.194,0.119,0.984,0.9,28
2012,9,14,10.852,173.036,314.497,4.448,99.937,0,2.164,391.2476667,0.11925,0.984,0.9,28
2012,9,15,12.632,188.762,331.131,4.685,100.29,0,0.718,391.3013333,0.1195,0.984,0.9,28
2012,9,16,12.568,97.148,349.148,4.507,99.891,0.085,1.229,391.355,0.11975,0.984,0.9,28
2012,9,17,12.062,121.377,336.307,3.663,99.712,0.43,1.036,391.4086667,0.12,0.984,0.9,28
2012,9,18,11.63,105.311,346.013,1.74,99.351,11.982,0.927,391.4623333,0.12025,0.984,0.9,28
2012,9,19,12.311,169.232,339.357,3.679,99.482,0.765,1.059,391.516,0.1205,0.984,0.9,28
2012,9,20,15.945,218.884,329.16,7.226,99.018,1.31,2.759,391.5696667,0.12075,0.984,0.9,28
2012,9,21,14.349,155.586,340.135,4.919,99.426,0.445,3.045,391.6233333,0.121,0.984,0.9,28
2012,9,22,13.699,240.897,307.587,5.425,99.476,0,1.461,391.677,0.120375,0.984,0.9,28
2012,9,23,13.814,235.973,301.25,7.769,98.823,0,3.025,391.7306667,0.11975,0.984,0.9,28
2012,9,24,10.283,208.813,295.892,5.231,99.597,0,2.59,391.7843333,0.119125,0.984,0.9,28
2012,9,25,10.294,247.32,284.204,4.856,99.944,0,1.124,391.838,0.1185,0.984,0.9,28
2012,9,26,14.306,246.519,297.856,9.35,99.444,0,3.059,391.8916667,0.117875,0.984,0.9,28
2012,9,27,19.665,214.642,331.588,15.682,98.543,0.399,3.252,391.9453333,0.11725,0.984,0.9,28
2012,9,28,14.949,50.975,343.248,6.944,97.857,3.806,3.677,391.999,0.116625,0.984,0.9,28
2012,9,29,9.472,225.373,291.955,4.615,98.915,1.042,4.32,392.0526667,0.116,0.984,0.9,28
2012,9,30,10.192,149.939,311.973,4.599,100.092,0.235,2.659,392.1063333,0.11575,0.984,0.9,28
2012,10,1,11.837,237.65,301.025,5.074,100.879,0,2.114,392.16,0.1155,0.984,0.9,28
2012,10,2,14.278,263.889,308.485,6.046,100.916,0,1.309,392.2051613,0.11525,0.984,0.9,28
2012,10,3,16.397,274.49,308.063,9.239,100.188,0,1.94,392.2503226,0.115,0.984,0.9,28
2012,10,4,20.279,279.892,312.032,17.226,99.288,0,3.36,392.2954839,0.11475,0.984,0.9,28
2012,10,5,15.526,254.139,318.726,7.935,99.566,0,2.302,392.3406452,0.1145,0.984,0.9,28
2012,10,6,9.928,24.235,330.352,1.892,99.538,15.942,2.447,392.3858065,0.11425,0.984,0.9,28
2012,10,7,10.71,228.675,299.908,4.639,99.803,0.054,2.346,392.4309677,0.114,0.984,0.9,28
2012,10,8,10.683,202.127,307.164,4.617,99.5,0,1.34,392.476129,0.114875,0.984,0.9,28
2012,10,9,11.619,246.741,311.347,5.13,99.201,0.603,1.627,392.5212903,0.11575,0.984,0.9,28
2012,10,10,10.95,232.64,305.432,5.321,98.942,0.119,1.81,392.5664516,0.116625,0.984,0.9,28
2012,10,11,9.481,180.377,309.144,2.763,98.961,3.935,3.171,392.6116129,0.1175,0.984,0.9,28
2012,10,12,11.651,224.323,307.263,5.077,99.868,0.073,3.275,392.6567742,0.118375,0.984,0.9,28
2012,10,13,12.142,183.591,325.282,4.849,100.131,0.201,2.176,392.7019355,0.11925,0.984,0.9,28
2012,10,14,14.048,291.545,311.389,6.016,100.203,0,1.447,392.7470968,0.120125,0.984,0.9,28
2012,10,15,18.817,257.4,327.692,13.56,99.695,0.059,3.105,392.7922581,0.121,0.984,0.9,28
2012,10,16,15.674,129.08,339.726,6.284,99.234,2.729,2.726,392.8374194,0.1215,0.984,0.925,28
2012,10,17,12.433,282.221,295.3,5.479,99.889,0,1.905,392.8825806,0.122,0.984,0.95,28
2012,10,18,14.759,267.189,320.799,7.323,99.784,0,1.133,392.9277419,0.1225,0.984,0.975,28
2012,10,19,18.997,287.025,332.938,12.37,99.06,0.38,2.244,392.9729032,0.123,0.984,1,28
2012,10,20,16.432,295.409,317.403,7.989,99.262,0,2.253,393.0180645,0.1235,0.984,1,28
2012,10,21,14.249,294.81,300.656,7.605,99.58,0,3.022,393.0632258,0.124,0.984,1,28
2012,10,22,12.889,313.33,287.627,7.392,100.168,0,2.278,393.1083871,0.1245,0.984,1,28
2012,10,23,15.463,323.675,286.73,10.961,100.172,0,2.904,393.1535484,0.125,0.984,1,28
2012,10,24,19.216,285.712,323.527,15.512,99.478,0,2.858,393.1987097,0.1245,0.984,1,28
2012,10,25,17.587,266.279,337.624,9.791,98.901,0,3.958,393.243871,0.124,0.984,1,28
2012,10,26,12.723,244.413,316.91,6.458,99.339,0.236,3.395,393.2890323,0.1235,0.984,1,28
2012,10,27,12.506,296.425,296.23,6.13,99.972,0,2.619,393.3341935,0.123,0.984,1,28
2012,10,28,14.596,321.116,305.3,7.262,100.17,0,1.244,393.3793548,0.1225,0.984,1,28
2012,10,29,18.6,317.21,323.189,12.418,99.691,0,1.445,393.4245161,0.122,0.984,1,28
2012,10,30,21.322,333.371,321.269,17.535,99.271,0,1.69,393.4696774,0.1215,0.984,1,28
2012,10,31,22.822,291.429,349.22,20.264,98.99,0,2.643,393.5148387,0.121,0.984,1,28
2012,11,1,15.415,222.767,334.253,6.675,99.073,1.203,3.875,393.56,0.121,0.984,1,28
2012,11,2,13.936,303.246,303.337,7.255,99.715,0,2.717,393.5876667,0.121,0.984,1,28
2012,11,3,16.468,287.4,329.322,8.942,99.512,0,1.78,393.6153333,0.121,0.984,1,28
2012,11,4,20.896,317.157,333.142,16.377,99.247,0,2.272,393.643,0.121,0.984,1,28
2012,11,5,24.471,146.543,377.13,21.473,99.012,0.404,2.696,393.6706667,0.121,0.984,1,28
2012,11,6,21.864,184.6,376.103,13.124,98.872,3.015,2.104,393.6983333,0.121,0.984,1,28
2012,11,7,18.579,207.654,354.524,7.612,98.899,0.233,1.155,393.726,0.121,0.984,1,28
2012,11,8,17.758,309.383,328.123,9.57,99.049,0.754,1.724,393.7536667,0.121,0.984,1,28
2012,11,9,15.064,326.881,300.48,8.659,99.773,0,3.108,393.7813333,0.122625,0.984,1,28
2012,11,10,14.623,345.525,295.708,8.29,100.312,0,1.757,393.809,0.12425,0.984,1,28
2012,11,11,18.218,350.977,310.388,12.745,100.097,0,2.517,393.8366667,0.125875,0.984,1,28
2012,11,12,20.652,317.466,325.429,16.216,99.637,0,4.015,393.8643333,0.1275,0.984,1,28
2012,11,13,14.89,341.651,295.955,8.802,100.047,0,2.961,393.892,0.129125,0.984,1,28
2012,11,14,16.16,347.115,307.045,10.052,99.611,0,1.708,393.9196667,0.13075,0.984,1,28
2012,11,15,16.563,241.633,335.71,9.735,99.292,0,1.831,393.9473333,0.132375,0.984,1,28
2012,11,16,14.927,329.655,307.386,7.523,99.419,0,3.254,393.975,0.134,0.984,1,28
2012,11,17,14.842,303.248,308.516,7.658,99.425,0,1.983,394.0026667,0.134375,0.984,1,28
2012,11,18,14.683,327.089,303.81,7.989,99.375,0.052,2.67,394.0303333,0.13475,0.984,1,28
2012,11,19,16.997,358.759,310.913,9.717,99.809,0,1.962,394.058,0.135125,0.984,1,28
2012,11,20,20.657,353.761,324.588,15.913,99.599,0,2.927,394.0856667,0.1355,0.984,1,28
2012,11,21,20.407,357.898,319.133,16.195,99.219,0,3.275,394.1133333,0.135875,0.984,1,28
2012,11,22,16.853,349.116,314.041,9.793,99.713,0,2.34,394.141,0.13625,0.984,1,28
2012,11,23,19.612,353.366,333.917,12.5,99.54,0,1.588,394.1686667,0.136625,0.984,1,28
2012,11,24,23.987,350.161,353.445,21.125,99.101,0,1.768,394.1963333,0.137,0.984,1,28
2012,11,25,22.614,357.957,344.132,16.004,99.29,0,2.494,394.224,0.13525,0.984,1,28
2012,11,26,19.719,241.989,360.489,11.857,99.335,0.502,2.076,394.2516667,0.1335,0.984,1,28
2012,11,27,21.067,235.865,374.85,10.271,99.222,1.339,2.139,394.2793333,0.13175,0.984,1,28
2012,11,28,24.198,357.908,370.004,16.624,99.101,0,1.306,394.307,0.13,0.984,1,28
2012,11,29,29.443,337.378,398.198,28.709,98.65,0,2.138,394.3346667,0.12825,0.984,1.025,28
2012,11,30,28.296,211.98,418.214,21.285,98.705,0.868,1.851,394.3623333,0.1265,0.984,1.05,28
2012,12,1,25.624,326.968,382.44,19.51,98.928,0.957,2.668,394.39,0.12475,0.984,1.075,28
2012,12,2,18.261,341.341,321.339,11.215,99.46,0,2.299,394.4119355,0.123,0.984,1.1,28
2012,12,3,17.796,334.897,330.075,10.589,99.006,0,2.467,394.433871,0.122875,0.984,1.1,28
2012,12,4,14.878,315.043,313.48,9.216,98.949,0,4.159,394.4558065,0.12275,0.984,1.1,28
2012,12,5,15.066,258.449,330.772,8.278,99.231,0.346,4.504,394.4777419,0.122625,0.984,1.1,28
2012,12,6,17.464,342.852,331.738,9.842,99.789,0,1.336,394.4996774,0.1225,0.984,1.1,28
2012,12,7,21.975,314.999,357.684,17.429,99.701,0,1.349,394.5216129,0.122375,0.984,1.1,28
2012,12,8,25.936,346.172,363.132,26.466,99.149,0,3.548,394.5435484,0.12225,0.984,1.1,28
2012,12,9,17.34,383.706,304.38,11.091,99.953,0,4.555,394.5654839,0.122125,0.984,1.1,28
2012,12,10,18.89,376.441,318.084,12.969,100.295,0,2.97,394.5874194,0.122,0.984,1.1,28
2012,12,11,21.866,379.08,333.939,16.417,100.191,0,1.572,394.6093548,0.122875,0.984,1.1,28
2012,12,12,24.621,358.372,357.392,20.606,99.907,0,2.081,394.6312903,0.12375,0.984,1.1,28
2012,12,13,27.947,296.987,390.339,27.501,99.416,0.252,2.697,394.6532258,0.124625,0.984,1.1,28
2012,12,14,24.011,126.816,405.643,13.617,98.962,0.488,1.848,394.6751613,0.1255,0.984,1.1,28
2012,12,15,22.295,255.348,385.09,10.576,98.272,2.805,2.842,394.6970968,0.126375,0.984,1.1,28
2012,12,16,18.741,237.124,345.042,10.84,98.58,0,2.986,394.7190323,0.12725,0.984,1.1,28
2012,12,17,17.58,373.739,313.302,11.888,99.055,0,1.418,394.7409677,0.128125,0.984,1.1,28
2012,12,18,20.377,372.844,335.745,14.515,98.942,0,1.313,394.7629032,0.129,0.984,1.1,28
2012,12,19,26.145,289.405,382.901,25.215,98.384,0.289,3.262,394.7848387,0.1295,0.984,1.1,28
2012,12,20,20.02,367.611,336.596,12.867,99.005,0.454,3.045,394.8067742,0.13,0.984,1.1,28
2012,12,21,19.885,380.511,322.794,13.893,99.498,0,1.775,394.8287097,0.1305,0.984,1.1,28
2012,12,22,22.307,384.918,329.757,18.892,99.196,0,1.157,394.8506452,0.131,0.984,1.1,28
2012,12,23,27.4,381.691,357.224,30.019,98.748,0,2.292,394.8725806,0.1315,0.984,1.1,28
2012,12,24,26.226,280.872,377.915,24.411,98.712,0,4.04,394.8945161,0.132,0.984,1.1,28
2012,12,25,17.953,369.675,311.89,10.641,99.606,0,4.144,394.9164516,0.1325,0.984,1.1,28
2012,12,26,19.696,376.097,325.294,13.692,99.51,0,1.781,394.9383871,0.133,0.984,1.1,28
2012,12,27,23.136,368.223,340.202,19.905,99.016,0,2.973,394.9603226,0.134166667,0.984,1.1,28
2012,12,28,18.714,364.473,319.438,11.546,99.457,0,3.578,394.9822581,0.135333333,0.984,1.1,28
2012,12,29,18.42,346.757,328.758,10.626,99.839,0,3.022,395.0041935,0.1365,0.984,1.1,28
2012,12,30,18.733,377.989,312.76,12.568,99.841,0,2.904,395.026129,0.137666667,0.984,1.1,28
2012,12,31,20.802,383.649,321.39,15.874,99.439,0,1.845,395.0480645,0.138833333,0.984,1.1,28
2013,1,1,22.376,378.312,335.982,17.694,99.151,0,2.68,395.07,0.14,0.984,1.1,28
2013,1,2,19.574,371.565,324.332,13.446,99.513,0,3.098,395.0903226,0.140375,0.984,1.1,28
2013,1,3,25.257,364.512,363.332,24.522,99.283,0,1.282,395.1106452,0.14075,0.984,1.1,28
2013,1,4,31.009,371.731,381.268,36.613,98.688,0,2.993,395.1309677,0.141125,0.984,1.1,28
2013,1,5,28.902,370.135,372.212,29.285,99.075,0,2.993,395.1512903,0.1415,0.984,1.1,28
2013,1,6,23.711,374.134,344.329,18.212,99.773,0,4.019,395.1716129,0.141875,0.984,1.1,28
2013,1,7,28.717,370.747,372.204,30.59,99.227,0,2.371,395.1919355,0.14225,0.984,1.1,28
2013,1,8,25.858,363.247,353.98,25.016,98.038,0,3.813,395.2122581,0.142625,0.984,1.1,28
2013,1,9,17.099,349.64,316.776,11.211,98.441,0,3.758,395.2325806,0.143,0.984,1.1,28
2013,1,10,20.73,377.378,322.24,17.461,98.666,0,1.303,395.2529032,0.1425,0.984,1.1,28
2013,1,11,28.177,344.611,365.867,33.981,98.305,0,3.065,395.2732258,0.142,0.984,1.1,28
2013,1,12,21.451,238.142,365.047,13.781,98.945,0,2.444,395.2935484,0.1415,0.984,1.1,28
2013,1,13,17.19,74.284,357.674,8.382,99.271,0,2.464,395.313871,0.141,0.984,1.1,28
2013,1,14,17.886,366.466,311.956,11.87,99.739,0,2.73,395.3341935,0.1405,0.984,1.1,28
2013,1,15,21.781,369.145,330.831,17.685,99.433,0,1.444,395.3545161,0.14,0.984,1.1,28
2013,1,16,23.415,366.444,338.007,19.886,99.22,0,1.854,395.3748387,0.1395,0.984,1.1,28
2013,1,17,27.839,359.485,361.197,32.662,98.484,0,1.896,395.3951613,0.139,0.984,1.1,28
2013,1,18,26.018,307.421,379.389,23.463,98.215,0,3.419,395.4154839,0.139625,0.984,1.1,28
2013,1,19,19.352,350.615,321.962,12.383,99.294,0,3.607,395.4358065,0.14025,0.984,1.1,28
2013,1,20,22.149,365.234,338.119,16.528,99.193,0,1.978,395.456129,0.140875,0.984,1.1,28
2013,1,21,24.938,361.131,354.829,22.307,98.84,0,1.972,395.4764516,0.1415,0.984,1.1,28
2013,1,22,21.327,356.681,332.898,14.298,99.019,0,2.827,395.4967742,0.142125,0.984,1.1,28
2013,1,23,20.925,354.505,331.97,13.631,99.424,0,3.198,395.5170968,0.14275,0.984,1.1,28
2013,1,24,24.892,361.241,344.912,23.161,99,0,1.861,395.5374194,0.143375,0.984,1.1,28
2013,1,25,25.285,272.499,371.113,21.723,98.723,0,3.766,395.5577419,0.144,0.984,1.1,28
2013,1,26,19.755,358.182,326.616,12.965,99.095,0,3.969,395.5780645,0.143375,0.984,1.1,28
2013,1,27,19.831,329.306,333.351,11.79,98.945,0,3.317,395.5983871,0.14275,0.984,1.1,28
2013,1,28,20.825,356.377,336.899,13.485,98.812,0,3.011,395.6187097,0.142125,0.984,1.1,28
2013,1,29,18.102,325.765,334.009,10.581,99.028,0,4.038,395.6390323,0.1415,0.984,1.1,28
2013,1,30,19.294,355.163,319.236,14.396,99.267,0,1.463,395.6593548,0.140875,0.984,1.1,28
2013,1,31,19.806,284.047,344.259,12.852,98.895,0.96,3.131,395.6796774,0.14025,0.984,1.1,28
2013,2,1,15.063,288.778,316.117,8.03,99.238,0,4.198,395.7,0.139625,0.984,1.1,28
2013,2,2,17.026,327.205,315.879,9.935,99.542,0,3.559,395.7210714,0.139,0.984,1.1,28
2013,2,3,19.883,306.911,343.575,11.22,99.674,0,2.559,395.7421429,0.139125,0.984,1.1,28
2013,2,4,20.486,341.582,329.275,13.356,99.966,0,2.343,395.7632143,0.13925,0.984,1.1,28
2013,2,5,22.31,348.153,333.836,18.21,99.83,0,1.353,395.7842857,0.139375,0.984,1.1,28
2013,2,6,25.985,343.551,348.374,28.516,99.203,0,1.928,395.8053571,0.1395,0.984,1.1,28
2013,2,7,27.068,317.088,362.236,29.739,98.86,0,2.25,395.8264286,0.139625,0.984,1.1,28
2013,2,8,25.199,327.34,359.09,22.458,99.228,0,1.894,395.8475,0.13975,0.984,1.1,28
